Directory	Run	LogLikelihood	ModelParameters	ModelValues	Theta
output_full_2het_group2-group3_process1_05-6-25	Run 2	-2148.10	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.26589, 1.19631, 0.00079, 0.26376, 0.86795, 0, 9.74368, 3.76123, 3.3194, 10.49137, 3.07702, 200.0, 1.51546, 8.1419, 0, 4.94488, 0.83037, 0.7802)	11855.308988272704
output_full_2het_group2-group3_process1_05-6-25	Run 4	-9892.05	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.01, 0.71051, 0.00144, 1.36517, 2.3709, 5.34299, 0, 0.21723, 0.00e+00, 1.72929, 11.40584, 15.22391, 0, 2.64296, 0, 1.49547, 0.00527, 0.31918)	9825.727288707403
output_full_2het_group2-group3_process1_05-6-25	Run 3	-12252.99	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.06094, 0.82252, 0.12783, 1.05611, 0.16548, 0.75074, 0, 8.78103, 15.0, 0.63525, 7.23653, 3.67372, 0.00e+00, 0.00e+00, 5.55915, 0.00e+00, 0.32441, 0.86613)	25801.884421812352
output_full_2het_group2-group3_process1_05-6-25	Run 1	-13045.87	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(16.76566, 0.03732, 2.14704, 102.68357, 10.20829, 0.00e+00, 0, 13.07238, 0.60504, 0.01542, 0.96026, 14.30651, 0, 0, 4.1521, 0.00e+00, 0.44532, 0.44661)	4819.46546413155
output_full_2het_group1-group2_process4_05-6-25	Run 3	-1599.61	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(1.1351, 9.69193, 2.43359, 40.6472, 200.0, 13.15511, 0.00e+00, 15.0, 0.00e+00, 0.00838, 5.00824, 0.5976, 0.07752, 0.001, 15.0, 0.00e+00, 0.73073, 0.70209)	3.544948308246964e-05
output_full_2het_group1-group2_process4_05-6-25	Run 5	-1612.76	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(1.06095, 1.95968, 1.74981, 1.24952, 5.91042, 0, 0.78733, 0, 0.00e+00, 8.26675, 26.30678, 2.14575, 9.66716, 0, 15.0, 0.8211, 0.26993, 0.03846)	0.0006048576704410838
output_full_2het_group1-group2_process4_05-6-25	Run 1	-1849.70	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(81.72578, 0.61641, 11.99881, 56.12067, 2.92734, 4.48279, 4.90007, 11.79215, 3.29354, 2.53e-10, 0.75887, 1.33609, 0.11694, 0, 5.61683, 10.15259, 0.37714, 0.67554)	73233.00440589942
output_full_2het_group1-group2_process4_05-6-25	Run 2	-5972.04	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(1.36031, 50.45258, 1.22915, 20.12077, 17.21118, 0.00e+00, 5.01777, 0.03734, 5.70116, 0.0207, 8.46635, 200.0, 0.59545, 10.22375, 0.00e+00, 13.96227, 0.73878, 0.53482)	6808.455926066111
output_full_2het_group1-group2_process4_05-6-25	Run 4	-7926.31	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(40.75109, 17.36247, 2.06581, 0.57253, 95.59966, 7.95643, 0.00e+00, 0, 1.7104, 1.12525, 19.07633, 20.42581, 4.31593, 0, 3.15436, 0, 0.17644, 0.44851)	6615.482559252688
output_full_2het_group4-Amil_process8_05-6-25	Run 4	-1430.91	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.72796, 1.65127, 1.27132, 6.62899, 4.89884, 0.00e+00, 0.39411, 6.70926, 0.00e+00, 11.40104, 24.01261, 21.09253, 0.00e+00, 15.0, 0.00e+00, 7.98334, 0.88812, 0.64442)	255.59345891291676
output_full_2het_group4-Amil_process8_05-6-25	Run 3	-1431.28	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.55962, 0.07038, 0.85803, 7.12941, 78.45671, 0.00e+00, 0.00e+00, 1.03707, 0.00e+00, 3.23699, 200.0, 1.20583, 0.00e+00, 12.99341, 0.00e+00, 15.0, 0.40165, 0.50974)	805.2344479483044
output_full_2het_group4-Amil_process8_05-6-25	Run 1	-1462.53	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.56671, 43.97096, 1.01122, 11.57868, 7.13465, 1.35158, 1.12136, 0.00e+00, 0.00e+00, 10.72137, 200.0, 1.93523, 7.25272, 13.49092, 4.40128, 2.02524, 0.36473, 0.65541)	0.3627348291531008
output_full_2het_group4-Amil_process8_05-6-25	Run 6	-8330.78	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(1.0, 200.0, 1.51947, 22.17809, 6.15942, 1.54285, 0.001, 15.0, 9.34e-21, 0.00989, 1.36076, 2.64512, 12.3955, 5.36e-22, 15.0, 1.40e-22, 0.31704, 0.40635)	15972.288452099834
output_full_2het_group4-Amil_process8_05-6-25	Run 7	-9657.33	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.51339, 200.0, 0.95261, 10.64081, 3.75668, 0.001, 0.22942, 0.00e+00, 2.98465, 0.00711, 5.14391, 71.84875, 15.0, 0.00e+00, 0.00e+00, 6.02439, 0.51841, 0.35075)	25627.142822086604
output_full_2het_group1-group3_process1_05-6-25	Run 7	-6130.51	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.05298, 200.0, 0.51252, 0.25527, 35.44755, 8.69617, 0.00e+00, 0.4937, 2.73954, 0.62038, 8.87597, 10.60308, 10.841, 0.19638, 15.0, 0.001, 0.16437, 0.42451)	13984.568943794839
output_full_2het_group1-group3_process1_05-6-25	Run 1	-6833.79	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(1.73442, 14.84431, 1.37494, 16.8534, 40.25501, 0.00e+00, 7.88627, 0.001, 3.63117, 0.00905, 5.39028, 1.0, 15.0, 0.00e+00, 15.0, 0.00e+00, 0.63059, 0.65726)	6402.147033775303
output_full_2het_group1-group3_process1_05-6-25	Run 2	-7581.86	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.01, 200.0, 0.73915, 1.0, 56.57104, 0.00e+00, 0.8493, 1.63108, 0.00e+00, 0.56277, 12.24932, 14.07717, 0.001, 1.92198, 0.00e+00, 0.27333, 0.59203, 0.35053)	9645.941806221426
output_full_2het_group1-group3_process1_05-6-25	Run 3	-7601.07	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.42316, 39.3654, 0.91752, 16.16162, 8.12049, 0.001, 0.00e+00, 1.84738, 0.00e+00, 0.01034, 1.0, 200.0, 0.24984, 15.0, 0.00e+00, 13.56, 0.81965, 0.32434)	12475.384581890086
output_full_2het_group1-group3_process1_05-6-25	Run 6	-8139.57	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.01, 0.91186, 4.64728, 0.33184, 7.65639, 0.00e+00, 0.00e+00, 1.67931, 1.23615, 0.61475, 8.52439, 8.42823, 0.68265, 0.00e+00, 1.74537, 0.00e+00, 0.57954, 0.82019)	15702.767913690548
output_full_2het_group1-group2_process1_05-6-25	Run 1	-1599.46	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(1.29744, 0.06846, 14.02414, 1.00071, 200.0, 0.00e+00, 5.25667, 0.42236, 3.92079, 0.66427, 9.66566, 0.82584, 0.00e+00, 0.00e+00, 0.00e+00, 0.04613, 0.53607, 0.55831)	0.97532145080175
output_full_2het_group1-group2_process1_05-6-25	Run 3	-5783.33	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(1.18414, 13.42764, 2.03173, 26.28777, 28.01084, 0.00e+00, 0.00e+00, 0.001, 0.59202, 0.02056, 8.53077, 8.3141, 0.65181, 15.0, 0.00e+00, 8.10135, 0.32553, 0.50141)	5215.489432726281
output_full_2het_group1-group2_process1_05-6-25	Run 2	-5977.04	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(1.64206, 33.78092, 1.27179, 22.64937, 19.67409, 7.75773, 0.001, 6.27567, 4.61e-20, 0.01452, 5.49947, 52.06697, 6.74e-21, 11.41057, 0.7032, 15.0, 0.27267, 0.45011)	6432.830470044684
output_full_2het_group1-group2_process1_05-6-25	Run 8	-6294.54	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(11.98675, 0.49365, 2.93263, 0.32462, 9.22296, 4.77704, 0.00e+00, 0.00e+00, 1.78022, 0.78029, 9.4974, 12.4696, 4.09894, 0.12509, 7.28287, 0.00e+00, 0.04105, 0.4751)	12258.233565971635
output_full_2het_group1-group2_process1_05-6-25	Run 5	-6391.60	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(2.0944, 11.21565, 1.99059, 26.93011, 90.03336, 5.55403, 0.00e+00, 7.20831, 0, 0.0124, 4.07934, 1.0, 12.1654, 0, 15.0, 0.25021, 0.34686, 0.62753)	4570.518911084741
output_full_2het_group3-group4_process7_05-6-25	Run 6	-5554.47	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(11.44154, 4.29214, 1.27205, 6.50603, 200.0, 0.00e+00, 8.62897, 0.17135, 0.00e+00, 1.31623, 17.94848, 31.79918, 5.90732, 0.24034, 1.32344, 0.00e+00, 1.0, 0.54124)	6019.020684871065
output_full_2het_group3-group4_process7_05-6-25	Run 5	-6258.52	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(200.0, 4.34667, 0.5693, 0.99999, 200.0, 0.00e+00, 0.00e+00, 0.00e+00, 0.39544, 2.09891, 14.76213, 29.13324, 0.23457, 4.83718, 0.001, 2.02677, 0.00e+00, 0.42471)	6938.248958377434
output_full_2het_group3-group4_process7_05-6-25	Run 7	-6276.61	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(1.00193, 0.14497, 0.36703, 0.08913, 12.06314, 0.00e+00, 13.10589, 3.03829, 0.68856, 0.55378, 4.79919, 8.82013, 0.85867, 15.0, 0.00e+00, 7.67398, 0.02506, 0.449)	22790.70579849139
output_full_2het_group3-group4_process7_05-6-25	Run 2	-6440.11	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(2.10776, 0.06325, 0.00492, 0.01, 0.05862, 0.00e+00, 2.7575, 0.00e+00, 14.26669, 2.65875, 12.8112, 24.34491, 8.10473, 0.18741, 3.83986, 0.05667, 1.0, 0.5666)	7898.436921812636
output_full_2het_group3-group4_process7_05-6-25	Run 1	-6929.43	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(200.0, 0.04108, 0.30326, 0.55535, 1.0, 0.00e+00, 6.20737, 3.3757, 1.56272, 2.01013, 10.79093, 21.0174, 0.19554, 3.85916, 0.001, 1.63769, 0.4058, 0.33145)	9527.784944099041
output_full_2het_group3-Amil_process6_05-6-25	Run 3	-1388.49	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.86122, 1.1918, 1.00948, 6.94752, 4.10973, 0.00e+00, 0.00e+00, 0.00e+00, 0.35014, 5.7962, 18.96542, 103.96468, 0.68003, 7.31442, 0.15575, 15.0, 0.55548, 0.6501)	32236.530664710124
output_full_2het_group3-Amil_process6_05-6-25	Run 8	-1388.62	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.42198, 200.0, 0.80903, 0.90806, 1.08423, 0.00e+00, 0.00e+00, 0.01209, 0.00e+00, 13.80894, 16.8361, 3.43251, 0.00e+00, 10.69674, 0.00e+00, 15.0, 0.31017, 0.92219)	52.33901899965893
output_full_2het_group3-Amil_process6_05-6-25	Run 2	-1388.68	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.87933, 200.0, 1.00689, 10.33779, 4.66342, 0.17636, 0.00e+00, 0.17377, 0.01303, 3.07308, 6.45316, 87.02908, 15.0, 0.00e+00, 15.0, 0.00e+00, 0.38481, 0.31445)	6075.80272274258
output_full_2het_group3-Amil_process6_05-6-25	Run 5	-8949.38	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.58755, 200.0, 0.98595, 9.45332, 4.57145, 0.00e+00, 0.20473, 0.00e+00, 2.81612, 0.01314, 19.89986, 144.17327, 0.41533, 14.46116, 0.51538, 15.0, 0.63068, 0.71585)	21753.93743794342
output_full_2het_group3-Amil_process6_05-6-25	Run 6	-11406.80	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.45415, 200.0, 0.86462, 8.69697, 7.79575, 0.00e+00, 1.47396, 0.00e+00, 0.00e+00, 0.00496, 200.0, 0.31694, 0.00e+00, 15.0, 15.0, 0.00e+00, 0.60767, 0.68639)	20122.361894152134
output_full_2het_group4-Amil_process3_05-6-25	Run 4	-1430.69	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(58.51312, 4.89071, 0.00292, 9.72751, 0.2978, 0.00e+00, 0.83884, 15.0, 4.07634, 4.2771, 200.0, 0.09459, 14.8226, 0.00e+00, 15.0, 1.06315, 0.73557, 0.1507)	3158774.021936013
output_full_2het_group4-Amil_process3_05-6-25	Run 2	-8514.40	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.76539, 200.0, 1.21711, 13.45182, 4.86281, 0.34256, 0.001, 3.19736, 1.18e-18, 0.00985, 9.155, 51.14352, 12.10036, 4.87e-19, 15.0, 0.46277, 0.36893, 0.38305)	19938.637071757737
output_full_2het_group4-Amil_process3_05-6-25	Run 5	-8835.55	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.01, 0.01, 2.23484, 0.3707, 3.68691, 0.00e+00, 0, 0, 1.47829, 0.75166, 7.70816, 3.22856, 1.54206, 0.07142, 11.57992, 0, 0.00384, 0.40077)	34183.94950567687
output_full_2het_group4-Amil_process3_05-6-25	Run 6	-11765.66	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.25812, 200.0, 0.67786, 7.85228, 2.08751, 0.00e+00, 0.001, 4.84428, 0.12903, 0.007, 1.0, 200.0, 0.00e+00, 15.0, 0.00e+00, 0.00e+00, 0.63233, 0.59897)	40842.58513268392
output_full_2het_group4-Amil_process3_05-6-25	Run 7	-12771.59	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(9.10867, 200.0, 5.40349, 0.39624, 2.82595, 0.00e+00, 8.4976, 1.09027, 0.00e+00, 0.83085, 8.56535, 3.53692, 0.001, 0.31602, 0.00e+00, 1.49529, 1.0, 0.33847)	30309.895599425137
output_full_2het_group2-group4_process6_05-6-25	Run 7	-4846.70	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(6.3668, 12.10302, 2.01956, 29.0725, 48.2574, 0.00e+00, 7.81817, 0.00e+00, 4.50861, 0.01327, 3.44432, 3.16679, 15.0, 0.79701, 13.1194, 0.40315, 0.65774, 0.54753)	5385.705169753634
output_full_2het_group2-group4_process6_05-6-25	Run 5	-6830.71	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(200.0, 1.0, 0.60774, 2.70145, 200.0, 0.00e+00, 1.22697, 0.46074, 7.08344, 1.85588, 19.06706, 27.32071, 8.8638, 0.07411, 3.95603, 0.001, 1.0, 0.43745)	6986.562114948651
output_full_2het_group2-group4_process6_05-6-25	Run 1	-7183.44	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.01, 0.01, 0.19577, 1.0, 0.3817, 4.5927, 0.00e+00, 1.67813, 13.90275, 0.49056, 4.06319, 6.52206, 14.56072, 0.27604, 12.18181, 0.001, 0.20764, 0.48757)	31298.237865201823
output_full_2het_group2-group4_process6_05-6-25	Run 3	-8211.08	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.35575, 0.01, 0.28779, 0.17949, 0.77942, 15.0, 10.97187, 1.33e-23, 1.9623, 0.67357, 5.31248, 7.61882, 5.78448, 1.66e-21, 3.79789, 0.001, 0.55196, 0.584)	24898.163953814394
output_full_2het_group2-group4_process6_05-6-25	Run 8	-8410.00	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.01, 67.78925, 0.00163, 0.01, 0.01903, 0.00048, 0.00e+00, 0.00e+00, 1.035, 2.65716, 16.15109, 24.12898, 0.05691, 1.90418, 0.001, 1.5264, 0.02601, 0.45488)	7476.104373556841
output_full_2het_group1-group4_process2_05-6-25	Run 5	-5809.76	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.14156, 200.0, 0.51193, 0.14583, 36.14307, 0.00e+00, 13.4718, 3.32062, 0.00e+00, 0.43832, 5.93581, 10.44126, 15.0, 0.36395, 10.10588, 0.00e+00, 0.84384, 0.38462)	18348.420045111066
output_full_2het_group1-group4_process2_05-6-25	Run 2	-5830.94	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.15645, 200.0, 1.21256, 0.84345, 55.30487, 0.00e+00, 0.6842, 1.13512, 0.00359, 0.85548, 12.13881, 19.52201, 7.53989, 0.19626, 9.4347, 0.001, 0.93677, 0.39605)	9556.362590574821
output_full_2het_group1-group4_process2_05-6-25	Run 3	-5975.81	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.17077, 16.05299, 2.74455, 1.6696, 181.67366, 0.00e+00, 0.00e+00, 0.5128, 0.00e+00, 1.62695, 22.66651, 35.41629, 0.10397, 3.3175, 0.001, 3.95388, 0.97739, 0.5978)	5058.15685322255
output_full_2het_group1-group4_process2_05-6-25	Run 1	-6500.87	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.79025, 200.0, 1.30701, 14.6895, 18.01985, 0.05779, 0.001, 1.07538, 1.45e-20, 0.01402, 18.51213, 59.28313, 1.05e-21, 15.0, 11.55062, 3.72e-22, 0.64325, 0.43091)	8893.429055736948
output_full_2het_group1-group4_process2_05-6-25	Run 8	-6553.22	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(17.01308, 200.0, 0.68532, 0.10578, 26.26573, 0.00e+00, 15.0, 2.34082, 0.00e+00, 0.79471, 9.48395, 21.98137, 15.0, 0.16503, 0, 0, 0.7056, 0.38331)	11056.177583749457
output_full_2het_group2-Amil_process3_05-6-25	Run 7	-8069.54	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.64214, 200.0, 1.06911, 10.83773, 4.81028, 0.00e+00, 0.00e+00, 0.00e+00, 2.20886, 0.03927, 12.24731, 15.0753, 0.24645, 5.79826, 0.2809, 15.0, 0.74469, 0.69011)	18674.295478111966
output_full_2het_group2-Amil_process3_05-6-25	Run 3	-12598.99	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.78908, 0.64381, 13.01201, 0.10391, 0.73936, 0.00e+00, 0.76946, 3.80406, 8.09951, 0.21201, 2.08667, 1.09544, 0.001, 1.1978, 0.00e+00, 5.59081, 1.0, 0.37418)	97431.19314810203
output_full_2het_group2-Amil_process3_05-6-25	Run 6	-13718.31	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.07481, 200.0, 0.21227, 0.62713, 200.0, 1.15441, 13.77568, 1.26e-23, 0.00e+00, 0.90864, 8.56406, 5.3325, 6.10324, 0.001, 11.70257, 1.50e-22, 1.0, 0.33062)	22310.967981617676
output_full_2het_group2-Amil_process3_05-6-25	Run 1	-14641.73	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.0125, 1.00086, 6.77625, 0.02211, 89.94665, 0.34877, 7.09848, 15.0, 7.12399, 0.18217, 1.60268, 1.04025, 4.69082, 0.00e+00, 4.18446, 0.00e+00, 0.21883, 0.50922)	111154.96894160593
output_full_2het_group2-Amil_process3_05-6-25	Run 4	-14799.93	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(1.0, 0.25388, 2.20227, 1.97404, 200.0, 0.001, 9.09019, 0.00e+00, 0.00e+00, 0.10541, 8.65208, 0.99963, 0.2406, 0.08817, 0.30386, 8.38745, 0.47103, 0.32758)	15930.45918101761
output_full_2het_group4-Amil_process2_05-6-25	Run 6	-1430.66	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(1.44916, 7.43327, 0.01299, 6.38438, 1.25902, 4.30384, 0.16232, 0.00e+00, 0.00e+00, 4.96655, 59.17323, 0.32347, 0.00e+00, 14.53014, 0.82052, 14.97633, 0.00252, 0.24576)	945.4786330926852
output_full_2het_group4-Amil_process2_05-6-25	Run 4	-7050.37	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.80729, 200.0, 1.18986, 17.44979, 4.73421, 0.00e+00, 0.00e+00, 0.00e+00, 0.001, 0.22237, 11.85347, 5.67639, 0.70782, 0.04927, 4.61085, 0.11304, 0.01415, 0.475)	17986.520445801772
output_full_2het_group4-Amil_process2_05-6-25	Run 1	-7266.44	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.73779, 200.0, 1.27236, 14.4608, 4.56263, 0.00e+00, 0.01466, 0.00e+00, 0.06787, 0.22553, 15.63134, 6.43589, 0.53626, 0.00e+00, 4.18581, 0.00e+00, 0.00011, 0.50003)	17611.379284347626
output_full_2het_group4-Amil_process2_05-6-25	Run 3	-9179.77	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(5.40107, 0.01, 1.86114, 0.13228, 1.23106, 0.00e+00, 0.00e+00, 3.66995, 4.53682, 0.26437, 2.73022, 1.18032, 0.18623, 3.09121, 0.00e+00, 15.0, 1.0, 0.57628)	94186.08583069583
output_full_2het_group4-Amil_process2_05-6-25	Run 2	-9728.23	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.0825, 1.001, 0.57338, 10.63886, 2.2883, 0.10179, 0.00e+00, 1.03607, 0.00e+00, 3.27063, 26.67864, 6.3839, 15.0, 0.00e+00, 14.06861, 0.88741, 0.8472, 0.9717)	10113.501094877558
output_full_2het_group3-group4_process6_05-6-25	Run 1	-4651.94	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(5.21772, 20.07354, 1.51926, 18.53889, 28.4225, 10.71888, 0.05875, 6.29911, 0.00e+00, 0.00876, 2.92883, 11.32451, 15.0, 15.0, 15.0, 0.00e+00, 0.45635, 0.60977)	7047.396397101454
