Directory	Run	LogLikelihood	ModelParameters	ModelValues	Theta
output_full_het_group3-group4_process6_30-5-25	Run 4	-9231.80	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(59.5103, 0.01528, 0.01824, 85.08273, 100.0, 10.0, 10.0, 1.26486, 5.46957, 15.10628, 4.88903, 0.00e+00, 0.00e+00, 0.15403)	15777.505097450481
output_full_het_group3-group4_process6_30-5-25	Run 5	-9403.29	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.70823, 0.31325, 0.00453, 1.74593, 0.06965, 0, 0.00e+00, 2.84419, 18.34616, 22.34972, 1.39192, 1.54215, 0.81254, 0.22094)	7266.693570178033
output_full_het_group2-group4_process7_30-5-25	Run 6	-8095.32	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(30.06824, 100.0, 1.24039, 1.0, 6.65631, 2.47487, 0.27311, 4.91055, 40.04745, 59.36651, 1.5463, 1.00392, 0.00528, 0.4808)	3301.582180187938
output_full_het_group2-group4_process7_30-5-25	Run 3	-8129.01	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(100.0, 0.05859, 0.54868, 0.63385, 1.45801, 4.06293, 1.14836, 1.93322, 14.41372, 21.52831, 2.63871, 1.56395, 0.00108, 0.43741)	8912.3639708062
output_full_het_group2-group4_process7_30-5-25	Run 2	-8241.84	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(100.0, 0.68418, 0.43348, 1.0, 100.0, 1.27502, 0.59236, 2.16368, 17.14592, 26.23628, 2.05518, 0.84643, 0.00e+00, 0.41898)	7273.267347285609
output_full_het_group2-group4_process7_30-5-25	Run 7	-8252.81	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(100.0, 0.62076, 0.47655, 1.0, 100.0, 1.40514, 0.4709, 2.13572, 16.89325, 25.89921, 1.94534, 0.81119, 0.00e+00, 0.40992)	7310.8990168757155
output_full_het_group2-group4_process7_30-5-25	Run 4	-8259.32	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.99998, 3.73037, 0.46708, 1.0, 100.0, 1.55448, 0.32051, 2.14347, 17.96458, 27.83223, 1.9562, 0.9114, 0.00e+00, 0.42641)	6893.073169919285
output_full_het_group3-Amil_process2_30-5-25	Run 2	-7669.34	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.76642, 100.0, 1.26337, 12.64798, 5.24208, 0.01515, 0.05263, 0.2302, 14.94552, 8.05898, 0.59519, 4.05595, 0.00e+00, 0.53623)	15791.325887081475
output_full_het_group3-Amil_process2_30-5-25	Run 4	-8887.80	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.89172, 100.0, 1.34149, 12.85017, 6.12909, 0.33056, 2.35801, 0.01642, 21.69987, 55.59689, 7.46403, 10.0, 0.66344, 0.63156)	16220.520649420847
output_full_het_group3-Amil_process2_30-5-25	Run 3	-9374.21	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.62317, 100.0, 1.0344, 10.03135, 4.78207, 0.23499, 2.3959, 0.01197, 15.13997, 73.42224, 9.92916, 10.0, 0.58483, 0.64448)	20840.82748154781
output_full_het_group3-Amil_process2_30-5-25	Run 8	-9674.38	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.0, 6.80164, 1.85752, 15.72632, 10.16271, 0.001, 0.53378, 0.01919, 28.3085, 2.07118, 9.41735, 10.0, 0.46923, 0.58712)	12876.944692503946
output_full_het_group3-Amil_process2_30-5-25	Run 1	-11930.84	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.36933, 2.9833, 1.63836, 7.14021, 94.91747, 0.02795, 0.36467, 0.46958, 17.84844, 6.64977, 1.93447, 0.00e+00, 0.22563, 0.60874)	12905.672664218722
output_full_het_group3-Amil_process4_30-5-25	Run 8	-1388.39	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.8935, 0.32824, 0.00036, 0.32507, 0.04313, 10.0, 2.39288, 9.03923, 50.15753, 1.01783, 10.0, 10.0, 0.1984, 0.12278)	853.754669248673
output_full_het_group3-Amil_process4_30-5-25	Run 4	-1403.74	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.49346, 100.0, 0.91107, 0.99636, 4.28029, 0.30474, 0.00e+00, 4.75685, 93.92419, 67.50167, 7.73081, 10.0, 0.43286, 0.452)	3.9723768617071262
output_full_het_group3-Amil_process4_30-5-25	Run 6	-1445.41	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(2.56183, 0.02337, 0, 0.22396, 2.32657, 1.16624, 0, 9.37837, 0.77038, 54.49555, 9.74761, 9.39349, 0.07807, 0.38357)	22515.61940002791
output_full_het_group3-Amil_process4_30-5-25	Run 5	-8069.72	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.8268, 10.53692, 1.24782, 12.60348, 6.61775, 0.001, 0.04534, 0.14777, 14.47882, 5.22426, 0.87946, 5.69794, 0.00e+00, 0.50285)	16421.990602570266
output_full_het_group3-Amil_process4_30-5-25	Run 2	-10244.62	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.55787, 73.66627, 0.95699, 8.98926, 8.49587, 1.14952, 0.00e+00, 0.05183, 33.71082, 1.68325, 1.90747, 10.0, 0.70753, 0.61648)	18873.3422315315
output_full_het_group2-group3_process8_30-5-25	Run 8	-4917.99	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(8.50263, 10.21217, 1.65577, 28.12935, 27.08634, 6.52718, 6.51661, 0.0182, 6.38766, 7.92363, 9.90157, 10.0, 0.6313, 0.29749)	5775.167454357166
output_full_het_group2-group3_process8_30-5-25	Run 4	-7674.18	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(7.08253, 1.0, 1.09662, 19.51522, 100.0, 0.14932, 0.37376, 1.47647, 24.08293, 23.85086, 2.61291, 1.77952, 0.001, 0.41181)	5590.102448553879
output_full_het_group2-group3_process8_30-5-25	Run 1	-8419.43	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(100.0, 0.04665, 0.46333, 1.0, 1.7707, 3.46611, 1.81038, 2.07901, 18.18488, 17.80259, 1.48928, 1.5559, 0.00e+00, 0.32839)	7535.754159652472
output_full_het_group2-group3_process8_30-5-25	Run 2	-8458.17	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(100.0, 0.08207, 0.37404, 0.43507, 1.50078, 6.89029, 2.96369, 1.96435, 15.76046, 16.10427, 1.51069, 1.55238, 0.00e+00, 0.30751)	8383.191876011222
output_full_het_group2-group3_process8_30-5-25	Run 3	-8651.95	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(100.0, 0.19553, 0.19489, 1.05371, 100.0, 1.11473, 3.12311, 2.27461, 17.43696, 18.83316, 1.44452, 1.16008, 0.00e+00, 0.30648)	7191.562003569897
output_full_het_group2-group4_process4_30-5-25	Run 2	-5713.14	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(5.80838, 8.75022, 2.3156, 46.95137, 99.12231, 0.07039, 0.05161, 0.40514, 18.26797, 22.5877, 9.99118, 4.80652, 0.10219, 0.56575)	4491.421147466737
output_full_het_group2-group4_process4_30-5-25	Run 7	-8056.90	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(100.0, 2.88926, 2.12754, 3.97881, 7.32351, 0.48875, 0.27706, 6.98261, 52.86879, 85.90015, 0.73041, 0.3549, 0.00244, 0.43298)	2351.0375173685966
output_full_het_group2-group4_process4_30-5-25	Run 8	-8086.35	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(100.0, 0.18076, 0.54963, 0.50335, 1.99467, 5.08149, 0.68159, 1.51915, 12.41529, 18.34425, 4.16049, 2.50966, 0.00093, 0.46506)	10673.515496660697
output_full_het_group2-group4_process4_30-5-25	Run 5	-8151.73	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.0002, 0.09569, 0.3287, 0.24515, 1.18576, 10.0, 0.68125, 0.82825, 6.86464, 10.12233, 6.77075, 4.01397, 0.001, 0.45413)	19370.483051740484
output_full_het_group2-group4_process4_30-5-25	Run 6	-8212.30	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.01, 0.03526, 1.26747, 0.24381, 2.5894, 9.78846, 3.03e-17, 1.76165, 13.4175, 20.98169, 3.07634, 1.74353, 0.00031, 0.44702)	9440.580295796457
output_full_het_group3-group4_process1_30-5-25	Run 2	-4655.35	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(4.07624, 14.17724, 1.64223, 15.34421, 48.8604, 0.13083, 0.01966, 0.10176, 10.72391, 11.98703, 7.54511, 2.07506, 2.50e-06, 0.25717)	6549.83475441675
output_full_het_group3-group4_process1_30-5-25	Run 8	-4820.21	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(4.50004, 40.86392, 1.26862, 15.94548, 20.69137, 6.02319, 4.12628, 0.02688, 6.1554, 100.0, 10.0, 3.47407, 0.56033, 0.18397)	8163.609859750497
output_full_het_group3-group4_process1_30-5-25	Run 7	-4983.40	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(4.66028, 41.97161, 1.46726, 22.68906, 22.13152, 4.56508, 4.43764, 0.01644, 2.53958, 100.0, 10.0, 3.13857, 0.46083, 0.001)	7282.127771014631
output_full_het_group3-group4_process1_30-5-25	Run 3	-5234.48	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(3.83328, 50.67724, 1.28928, 11.20987, 24.23212, 1.64311, 0.001, 0.02578, 61.21093, 91.64122, 10.0, 5.4116, 0.43223, 0.23036)	8026.700589704204
output_full_het_group3-group4_process1_30-5-25	Run 4	-7935.46	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(91.46837, 100.0, 0.54905, 2.92184, 100.0, 1.24e-15, 0.95242, 1.92358, 14.50502, 27.66098, 2.195, 0.59996, 3.66e-06, 0.24573)	7114.131418339775
output_full_het_group2-Amil_process2_30-5-25	Run 2	-1370.73	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.96926, 6.22011, 1.24745, 12.8582, 0.05812, 0.00e+00, 1.74167, 6.62431, 39.63051, 8.94152, 8.19174, 10.0, 0.75011, 0.05696)	--
output_full_het_group2-Amil_process2_30-5-25	Run 7	-1372.74	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.0, 5.50667, 0.01615, 12.52917, 0.69473, 2.77998, 10.0, 8.11988, 100.0, 0.25747, 10.0, 10.0, 0.44265, 0.60884)	49169.88216876231
output_full_het_group2-Amil_process2_30-5-25	Run 3	-7757.12	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.65154, 100.0, 1.06555, 11.61449, 4.82726, 0.01808, 0.04461, 0.27652, 13.66879, 7.26077, 0.49059, 3.46725, 0.00e+00, 0.52254)	16338.064993541127
output_full_het_group2-Amil_process2_30-5-25	Run 8	-7997.49	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.78775, 100.0, 1.19972, 12.82781, 5.13863, 0.001, 0.03848, 0.24706, 14.902, 7.92058, 0.52676, 3.41677, 0.00e+00, 0.49195)	15151.717210843439
output_full_het_group2-Amil_process2_30-5-25	Run 4	-8099.49	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.21265, 11.81721, 1.58903, 15.51153, 9.67528, 3.83117, 10.0, 0.02032, 60.00651, 5.28143, 6.1536, 7.86839, 0.76593, 0.63291)	12371.445805564861
output_full_het_group3-Amil_process5_30-5-25	Run 5	-8828.89	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.86789, 37.59779, 1.20851, 12.74603, 6.29721, 0.62801, 1.91e-23, 0.07375, 15.25924, 5.05181, 1.54455, 10.0, 0.87399, 0.55115)	16430.826118235567
output_full_het_group3-Amil_process5_30-5-25	Run 7	-11867.28	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.15226, 100.0, 0.56846, 1.001, 10.21895, 0.12974, 0.53269, 0.81097, 9.74995, 4.55322, 0.36372, 1.51543, 0.0472, 0.43505)	22795.910029374412
output_full_het_group3-Amil_process5_30-5-25	Run 2	-13047.57	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.08296, 100.0, 0.47305, 1.001, 4.87831, 0.4416, 1.07487, 0.86038, 9.7495, 5.34638, 3.84763, 10.0, 0.04828, 0.66916)	22675.518976486637
output_full_het_group3-Amil_process5_30-5-25	Run 1	-13414.82	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.01, 100.0, 0.95857, 0.14, 100.0, 1.01189, 1.32428, 1.11521, 9.65711, 4.91709, 0.40765, 1.28125, 0.00e+00, 0.45174)	20987.97030761908
output_full_het_group3-Amil_process5_30-5-25	Run 6	-13560.21	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.99884, 57.54571, 1.07748, 0.03951, 100.0, 3.89886, 4.06749, 0.50519, 4.14019, 2.12772, 0.78521, 2.78136, 0.00e+00, 0.41707)	48326.96754091303
output_full_het_group4-Amil_process1_30-5-25	Run 7	-1430.66	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.98161, 0.36345, 1.93534, 0.33708, 2.72192, 2.30431, 0.00e+00, 6.0212, 0.81869, 100.0, 10.0, 10.0, 0.18614, 0.72344)	288.173446249419
output_full_het_group4-Amil_process1_30-5-25	Run 5	-1430.75	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.00294, 0.48029, 9.68204, 11.14105, 100.0, 6.23316, 5.6543, 0.00401, 2.45002, 0.99999, 2.22913, 10.0, 0.40362, 0.66924)	97.85888764989353
output_full_het_group4-Amil_process1_30-5-25	Run 4	-8357.73	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.91448, 100.0, 1.23899, 16.79971, 5.16541, 2.46287, 10.0, 0.0408, 6.59547, 12.11108, 3.05747, 4.74961, 0.73202, 0.59689)	18131.503143163096
output_full_het_group4-Amil_process1_30-5-25	Run 8	-8390.36	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.68241, 100.0, 1.00717, 14.85582, 4.17383, 0.01789, 0.001, 0.23946, 12.52935, 5.02025, 0.47234, 4.00406, 0.00549, 0.46237)	20081.819442373315
output_full_het_group4-Amil_process1_30-5-25	Run 6	-8557.20	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.67178, 100.0, 1.11972, 14.20205, 4.30194, 0.001, 0.06347, 0.41361, 15.03697, 5.96527, 0.27169, 2.08682, 0.00e+00, 0.39184)	17955.884781596953
output_full_het_group3-Amil_process1_30-5-25	Run 3	-1388.59	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.91024, 1.62352, 8.89341, 12.17337, 6.76948, 0.44406, 0.78351, 10.0, 75.1363, 7.6309, 5.64406, 8.97751, 0.49054, 0.62533)	--
output_full_het_group3-Amil_process1_30-5-25	Run 6	-1885.01	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(6.067, 32.76032, 5.45e-09, 0.2012, 2.0313, 0.00e+00, 0.00e+00, 4.64319, 100.0, 95.94299, 9.17117, 10.0, 0.65943, 0.1791)	0.18901489193198057
output_full_het_group3-Amil_process1_30-5-25	Run 1	-7467.72	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.79603, 100.0, 1.27255, 13.3356, 5.27362, 0.01846, 0.05942, 0.14299, 13.62554, 8.19113, 0.95888, 6.56436, 0.11732, 0.55883)	16099.884814445548
output_full_het_group3-Amil_process1_30-5-25	Run 2	-8210.22	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.57466, 100.0, 1.05543, 10.69144, 4.56554, 0.01294, 0.06265, 0.29697, 13.08478, 6.34213, 0.41622, 3.19054, 8e-05, 0.47987)	17921.252236843822
output_full_het_group3-Amil_process1_30-5-25	Run 4	-8923.91	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.76642, 100.0, 1.10803, 11.45326, 5.44987, 0.68826, 4.51684, 0.0131, 9.42446, 37.25194, 9.76875, 10.0, 0.6852, 0.63409)	18811.629838625624
output_full_het_group2-group3_process5_30-5-25	Run 1	-4975.41	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(8.03387, 11.86685, 1.62968, 28.04983, 23.52444, 5.36768, 6.04817, 0.01769, 6.50092, 18.7281, 9.56478, 10.0, 0.62302, 0.30465)	5888.780454799541
output_full_het_group2-group3_process5_30-5-25	Run 8	-7762.58	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(4.81125, 1.0, 1.01211, 34.83236, 100.0, 0.15205, 0.32798, 1.49984, 21.94297, 22.55638, 1.95224, 1.42641, 0.00e+00, 0.37743)	5811.335169522235
output_full_het_group2-group3_process5_30-5-25	Run 2	-8115.98	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(100.0, 0.01, 1.0233, 5.4214, 100.0, 0.15411, 1.01213, 3.0001, 32.03034, 33.11935, 1.38833, 0.98349, 0.00e+00, 0.37704)	4236.6829491343215
output_full_het_group2-group3_process5_30-5-25	Run 5	-8493.39	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(68.15734, 0.86014, 1.67852, 8.41839, 30.16317, 2.36589, 0.001, 0.02552, 100.0, 2.11526, 4.68697, 8.75135, 0.21786, 0.30863)	8973.96073951586
output_full_het_group2-group3_process5_30-5-25	Run 6	-9035.42	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.0548, 0.2544, 0.0009, 0.01, 0.02015, 10.0, 10.0, 2.79213, 19.00528, 20.86738, 1.12658, 0.95595, 3e-05, 0.28638)	6511.257270302568
output_full_het_group3-group4_process5_30-5-25	Run 1	-4563.81	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(5.7073, 17.19558, 1.53182, 19.47311, 30.61235, 5.29917, 3.9662, 0.0278, 5.16875, 11.53724, 9.99979, 3.58631, 0.5507, 0.17196)	6996.181888819084
output_full_het_group3-group4_process5_30-5-25	Run 3	-4672.87	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(4.93531, 32.74114, 1.40836, 20.3038, 22.80627, 8.6607, 6.73877, 0.02577, 4.64185, 99.12244, 9.99119, 3.5742, 0.55412, 0.17272)	7416.572148145846
output_full_het_group3-group4_process5_30-5-25	Run 8	-8122.99	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(100.0, 0.04397, 0.17723, 1.0, 0.53999, 9.01197, 4.86603, 1.60447, 8.90161, 17.24515, 3.20995, 1.00757, 0.00e+00, 0.21971)	11770.279630343894
output_full_het_group3-group4_process5_30-5-25	Run 7	-8149.15	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(100.0, 0.12138, 0.28842, 1.14676, 1.0, 5.12631, 2.78384, 1.97432, 11.28078, 21.02874, 2.35787, 0.82928, 0.00e+00, 0.21281)	9463.117715030658
output_full_het_group3-group4_process5_30-5-25	Run 5	-8159.46	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(100.0, 0.05001, 0.20868, 0.99636, 0.60069, 7.27319, 4.75553, 1.9065, 10.32993, 19.84312, 2.53302, 0.81071, 0.00e+00, 0.20659)	10096.819478078449
output_full_het_group1-group4_process3_30-5-25	Run 3	-6244.25	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.73081, 100.0, 1.33919, 13.79924, 18.86224, 0.01555, 0.96033, 0.02851, 15.85712, 25.35478, 9.89943, 3.01139, 0.28101, 0.40407)	8854.617594834093
output_full_het_group1-group4_process3_30-5-25	Run 8	-6994.83	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.349, 100.0, 0.78654, 8.17284, 14.80711, 0, 2.00949, 0.02389, 6.47116, 3.95454, 10.0, 1.79762, 0.17914, 0.32825)	15053.678247354195
output_full_het_group1-group4_process3_30-5-25	Run 4	-7267.35	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.85769, 35.2101, 1.1077, 7.69337, 32.31919, 0.11283, 0.05503, 0.41076, 20.17413, 22.88304, 1.71812, 0.8482, 0.00e+00, 0.40633)	7330.2889090189865
output_full_het_group1-group4_process3_30-5-25	Run 1	-8079.63	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.01, 100.0, 0.96302, 2.11936, 100.0, 0.27142, 0.96835, 0.73361, 12.94269, 19.67803, 5.29184, 0.49374, 0.001, 0.55686)	8857.495511813706
output_full_het_group1-group4_process3_30-5-25	Run 7	-8288.65	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.29818, 100.0, 0.82232, 0.29045, 32.08838, 0.00e+00, 2.73546, 0.371, 5.3903, 9.29248, 2.44488, 0.76326, 0.00702, 0.28275)	19629.469216448488
output_full_het_group2-group3_process4_30-5-25	Run 1	-1774.51	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.04425, 0.15367, 0.00216, 100.0, 13.91797, 0.00e+00, 0.54269, 9.32187, 100.0, 17.77868, 10.0, 5.53104, 0.77994, 0.3481)	324.18645157795805
output_full_het_group2-group3_process4_30-5-25	Run 2	-7919.88	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(5.33348, 0.99633, 0.74389, 22.95997, 100.0, 0.19368, 0.50649, 1.35839, 20.36268, 19.08876, 2.88595, 2.49191, 0.00e+00, 0.40777)	6778.036798510343
output_full_het_group2-group3_process4_30-5-25	Run 5	-8418.48	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.9709, 4.28659, 0.53066, 100.0, 99.68657, 0.59264, 0.37029, 1.27584, 16.28002, 16.22351, 3.21137, 3.3378, 0.00541, 0.40275)	7945.108038244039
output_full_het_group2-group3_process4_30-5-25	Run 4	-9209.07	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.0, 0.88584, 0.0057, 0.04446, 0.54062, 10.0, 0.00e+00, 2.0645, 14.68044, 16.61577, 1.91201, 1.57482, 0.00e+00, 0.32681)	8388.751002576742
output_full_het_group2-group3_process4_30-5-25	Run 3	-10135.45	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.01106, 30.80955, 0.67713, 1.51969, 0.57055, 1.19178, 5.57936, 2.00237, 13.57001, 23.91237, 3.38572, 0.00e+00, 0.00e+00, 0.30305)	8344.375618800379
output_full_het_group4-Amil_process7_30-5-25	Run 7	-1435.30	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.35551, 50.67127, 1.21112, 13.39995, 4.36288, 0.00e+00, 1.34342, 6.21397, 100.0, 8.00022, 8.65805, 8.79556, 0.40937, 0.11819)	13966.349769421822
output_full_het_group4-Amil_process7_30-5-25	Run 2	-1468.90	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.61325, 100.0, 1.21786, 12.33368, 4.69642, 0.00e+00, 1.97281, 4.69097, 65.27417, 11.16397, 10.0, 10.0, 0.40653, 0.6029)	5047.679670339534
output_full_het_group4-Amil_process7_30-5-25	Run 5	-1588.80	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.75194, 3.48005, 7.78845, 5.13741, 100.0, 8.28719, 5.60102, 0.71311, 43.28115, 26.50494, 1.76525, 0.00e+00, 0.19101, 0.45004)	383.5867868451917
