Directory	Run	LogLikelihood	ModelParameters	ModelValues	Theta
output_proj_hetsym_group2-group3_process8_25-7-25	Run 3	-9946.44	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, P1)	(300.0, 0.45097, 1.17244, 5.35487, 13.00091, 3.22622, 0.001, 0.06192)	14603.172193208733
output_proj_hetsym_group3-group4_process7_25-7-25	Run 3	-4344.72	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, P1)	(5.42443, 34.56621, 1.37304, 14.35717, 24.88111, 1.522, 0.5002, 0.18999)	7594.045209960562
output_proj_hetsym_group3-group4_process7_25-7-25	Run 5	-4344.73	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, P1)	(5.41703, 34.71433, 1.3753, 14.42284, 24.858, 1.50793, 0.50095, 0.18961)	7583.727277871962
output_proj_hetsym_group3-group4_process7_25-7-25	Run 7	-4344.79	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, P1)	(5.41751, 34.89807, 1.37296, 14.35947, 24.83975, 1.5175, 0.50067, 0.18962)	7593.920892892522
output_proj_hetsym_group3-group4_process7_25-7-25	Run 8	-4344.81	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, P1)	(5.39471, 34.81356, 1.37418, 14.38859, 24.85159, 1.51077, 0.49963, 0.19006)	7589.4839574636935
output_proj_hetsym_group3-group4_process7_25-7-25	Run 1	-4344.83	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, P1)	(5.38896, 34.80844, 1.37472, 14.39715, 24.86025, 1.50769, 0.49896, 0.18983)	7587.045456354573
output_proj_hetsym_group3-group4_process7_25-7-25	Run 6	-4344.84	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, P1)	(5.3855, 34.61175, 1.37499, 14.40414, 24.88429, 1.50606, 0.49783, 0.18869)	7586.000385073601
output_proj_hetsym_group3-group4_process7_25-7-25	Run 2	-4511.96	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, P1)	(4.30157, 300.0, 1.1372, 11.70446, 18.33242, 1.89712, 0.70318, 0.19518)	8900.30015062468
output_proj_hetsym_group3-group4_process7_25-7-25	Run 4	-7606.71	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, P1)	(300.0, 0.2507, 0.79717, 2.65997, 9.21065, 6.176, 0.001, 0.02715)	25990.396648263515
output_proj_hetsym_group2-group4_process6_25-7-25	Run 8	-4432.61	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, P1)	(3.81265, 25.689, 1.79617, 23.62949, 34.39094, 0.58115, 0.19639, 0.25694)	5849.230522448858
output_proj_hetsym_group2-group4_process6_25-7-25	Run 5	-4432.62	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, P1)	(3.82621, 25.34175, 1.79503, 23.65387, 34.40646, 0.58005, 0.19815, 0.25719)	5854.52293877152
output_proj_hetsym_group2-group4_process6_25-7-25	Run 1	-4432.64	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, P1)	(3.85239, 25.47107, 1.8107, 23.81067, 34.62531, 0.57239, 0.19648, 0.25631)	5811.948333521391
output_proj_hetsym_group2-group4_process6_25-7-25	Run 2	-4432.67	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, P1)	(3.82301, 25.52613, 1.80232, 23.69848, 34.51338, 0.57617, 0.19641, 0.25516)	5834.093578250449
output_proj_hetsym_group2-group4_process6_25-7-25	Run 4	-4432.72	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, P1)	(3.80623, 25.62398, 1.78892, 23.52687, 34.23567, 0.5806, 0.19796, 0.25577)	5871.716067356689
output_proj_hetsym_group2-group4_process6_25-7-25	Run 3	-4432.79	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, P1)	(3.79573, 25.62546, 1.79015, 23.5351, 34.27168, 0.57954, 0.19688, 0.25567)	5868.532543244311
output_proj_hetsym_group2-group4_process6_25-7-25	Run 7	-4432.84	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, P1)	(3.77884, 25.813, 1.78162, 23.44632, 34.09479, 0.58546, 0.19772, 0.25699)	5890.668612602774
output_proj_hetsym_group2-group4_process6_25-7-25	Run 6	-4436.22	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, P1)	(4.08618, 24.24934, 1.88021, 24.78382, 35.98444, 0.54156, 0.19809, 0.25475)	5631.88147357446
output_proj_hetsym_group3-group4_process3_25-7-25	Run 1	-4344.59	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, P1)	(5.42866, 34.8866, 1.37454, 14.3881, 24.86756, 1.52713, 0.50544, 0.1912)	7585.797321531439
output_proj_hetsym_group3-group4_process3_25-7-25	Run 4	-4344.74	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, P1)	(5.42716, 34.69182, 1.37255, 14.34808, 24.85374, 1.52454, 0.50079, 0.19002)	7596.520440129121
output_proj_hetsym_group3-group4_process3_25-7-25	Run 3	-4344.80	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, P1)	(5.39542, 34.70413, 1.37516, 14.39909, 24.87836, 1.50813, 0.4982, 0.18981)	7585.148378839974
output_proj_hetsym_group3-group4_process3_25-7-25	Run 8	-4447.32	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, P1)	(5.00099, 300.0, 1.18353, 12.41555, 19.01552, 1.9103, 0.79192, 0.21117)	8562.073930549715
output_proj_hetsym_group3-group4_process3_25-7-25	Run 7	-4534.23	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, P1)	(5.87872, 300.0, 1.17156, 12.78971, 18.71492, 2.55673, 1.12616, 0.26405)	8587.719284293149
output_proj_hetsym_group3-group4_process3_25-7-25	Run 2	-6234.33	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, P1)	(299.93326, 3.26861, 3.58272, 28.49475, 48.82582, 0.41035, 0.24277, 0.08606)	3799.971161026289
output_proj_hetsym_group3-group4_process3_25-7-25	Run 6	-7291.60	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, P1)	(300.0, 0.66137, 1.80044, 6.40769, 21.29317, 2.7213, 0.001, 0.0431)	11324.993527485034
output_proj_hetsym_group3-group4_process3_25-7-25	Run 5	-7553.76	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, P1)	(300.0, 0.27916, 0.88834, 2.95404, 10.33661, 5.55981, 0.001, 0.02802)	23329.71734284305
output_proj_hetsym_group2-group3_process7_25-7-25	Run 7	-4517.31	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, P1)	(9.3956, 11.84507, 1.71583, 25.71693, 26.13227, 0.52186, 0.52062, 0.2217)	5635.714259199078
output_proj_hetsym_group2-group3_process7_25-7-25	Run 1	-4517.39	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, P1)	(9.42443, 11.86692, 1.70035, 25.48507, 25.91493, 0.5288, 0.52729, 0.22327)	5677.0466156219645
output_proj_hetsym_group2-group3_process7_25-7-25	Run 8	-4517.40	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, P1)	(9.23451, 11.99545, 1.70925, 25.56279, 26.04985, 0.52992, 0.51955, 0.22248)	5656.163443459688
output_proj_hetsym_group2-group3_process7_25-7-25	Run 6	-4517.43	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, P1)	(9.3954, 11.81613, 1.71073, 25.65702, 26.04918, 0.52143, 0.52024, 0.22071)	5650.229220016849
output_proj_hetsym_group2-group3_process7_25-7-25	Run 5	-4517.44	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, P1)	(9.37149, 11.86548, 1.71228, 25.68299, 26.09598, 0.52031, 0.5181, 0.22132)	5644.5957525925805
output_proj_hetsym_group2-group3_process7_25-7-25	Run 3	-4517.45	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, P1)	(9.28115, 11.97898, 1.7097, 25.6609, 26.01306, 0.52276, 0.51934, 0.22153)	5652.701934760008
output_proj_hetsym_group2-group3_process7_25-7-25	Run 2	-4517.47	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, P1)	(9.36749, 11.80563, 1.71078, 25.65041, 26.07617, 0.52098, 0.51832, 0.22132)	5650.529060992917
output_proj_hetsym_group2-group3_process7_25-7-25	Run 4	-4517.52	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, P1)	(9.27838, 11.90368, 1.71351, 25.7067, 26.09923, 0.51983, 0.51548, 0.21982)	5643.332156944783
output_proj_hetsym_group2-group4_process3_25-7-25	Run 1	-4432.58	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, P1)	(3.82852, 25.58791, 1.80085, 23.69343, 34.42307, 0.57622, 0.1974, 0.25586)	5838.830418977375
output_proj_hetsym_group2-group4_process3_25-7-25	Run 4	-4432.72	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, P1)	(3.80009, 25.68628, 1.78303, 23.45732, 34.13531, 0.58462, 0.19851, 0.25681)	5887.168605967563
output_proj_hetsym_group2-group4_process3_25-7-25	Run 2	-4432.73	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, P1)	(3.79932, 25.6151, 1.78533, 23.48579, 34.19859, 0.58362, 0.19802, 0.25626)	5880.982681920102
output_proj_hetsym_group2-group4_process3_25-7-25	Run 5	-4432.77	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, P1)	(3.79554, 25.72633, 1.79377, 23.58307, 34.34476, 0.58, 0.19584, 0.25503)	5856.5678175430985
output_proj_hetsym_group2-group4_process3_25-7-25	Run 7	-4432.90	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, P1)	(3.78144, 25.55179, 1.78656, 23.51292, 34.22298, 0.58073, 0.19684, 0.25524)	5878.912984368486
output_proj_hetsym_group2-group4_process3_25-7-25	Run 3	-4433.12	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, P1)	(3.85211, 25.95643, 1.78133, 23.44133, 33.89298, 0.58731, 0.20633, 0.25962)	5893.6331448426945
output_proj_hetsym_group2-group4_process3_25-7-25	Run 8	-7903.93	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, P1)	(300.0, 2.47182, 1.04727, 16.55676, 18.10729, 0.001, 1.79952, 0.32707)	9126.7309256127
output_proj_hetsym_group2-group4_process3_25-7-25	Run 6	-12270.90	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, P1)	(300.0, 0.25311, 0.74664, 2.87319, 9.45038, 5.02406, 0.001, 0.07326)	24833.118675689497
output_proj_hetsym_group3-group4_process5_25-7-25	Run 4	-4344.66	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, P1)	(5.44629, 34.43005, 1.37433, 14.36032, 24.92006, 1.53019, 0.49886, 0.19139)	7588.193731194339
output_proj_hetsym_group3-group4_process5_25-7-25	Run 8	-4344.75	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, P1)	(5.39354, 34.67354, 1.37364, 14.37992, 24.86306, 1.51657, 0.50019, 0.19029)	7592.25798429187
output_proj_hetsym_group3-group4_process5_25-7-25	Run 7	-4344.79	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, P1)	(5.39224, 34.85078, 1.37464, 14.39209, 24.85039, 1.51073, 0.5002, 0.19009)	7587.758333020656
