Directory	Run	LogLikelihood	ModelParameters	ModelValues	Theta
output_proj_het_group2-group3_process4_25-7-25	Run 3	-4911.24	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(111.92424, 0.68943, 1.49252, 7.50944, 27.33121, 2.67709, 0.001, 0.01952, 300.0, 1.40001, 4.86927, 12.34414, 0.19199, 0.32274)	10197.253094295986
output_proj_het_group3-Amil_process4_25-7-25	Run 8	-4562.68	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.54091, 300.0, 0.92302, 9.0459, 4.34761, 0.01214, 0.07731, 0.42437, 12.65851, 6.32665, 0.33101, 2.11103, 0.00509, 0.47241)	18445.951329253887
output_proj_het_group3-Amil_process4_25-7-25	Run 1	-4660.59	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.67743, 300.0, 0.98523, 11.15399, 4.58793, 0.0086, 0.001, 0.34981, 13.11849, 6.84812, 0.36932, 2.35401, 0.00e+00, 0.45967)	17592.672680564832
output_proj_het_group3-Amil_process4_25-7-25	Run 3	-4798.71	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.0, 300.0, 1.31272, 14.30522, 6.28848, 3.8468, 13.17594, 0.01213, 5.11673, 250.11212, 11.11059, 15.0, 0.77636, 0.63272)	15602.229906029517
output_proj_het_group3-Amil_process4_25-7-25	Run 2	-6979.15	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.01, 0.01, 3.48495, 0.14297, 1.0, 0, 3.06089, 0.30243, 2.7551, 1.51929, 0.95981, 3.59878, 0.00067, 0.39388)	75057.12167464546
output_proj_het_group3-Amil_process4_25-7-25	Run 4	-7360.37	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.2592, 300.0, 0.67995, 5.77886, 2.18227, 0.00e+00, 2.76773, 0.04252, 6.16534, 300.0, 3.51451, 1.30203, 0.30205, 0.63574)	34489.71154108547
output_proj_het_group3-Amil_process4_25-7-25	Run 5	-7822.07	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.02603, 300.0, 0.4893, 1.001, 3.09195, 0.36514, 1.09601, 0.78851, 9.58182, 5.11304, 1.84e-19, 15.0, 0.03824, 0.61363)	26434.013915260275
output_proj_het_group3-Amil_process4_25-7-25	Run 6	-11400.51	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.07857, 300.0, 0.27946, 2.44296, 1.0, 0.00e+00, 10.35315, 0.03978, 2.27476, 1.001, 3.71396, 1.00935, 0.14336, 0.64011)	85305.9686688563
output_proj_het_group2-group4_process2_25-7-25	Run 1	-1976.09	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(6.00154, 13.98277, 1.98385, 34.23479, 38.67066, 5.82353, 4.72865, 0.01199, 2.41014, 8.27825, 15.0, 11.73564, 0.65277, 0.41011)	5437.687297773156
output_proj_het_group2-group4_process2_25-7-25	Run 5	-2155.95	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(5.71875, 15.40793, 2.24414, 57.62812, 41.15518, 4.7609, 5.7902, 0.0116, 1.001, 4.48401, 15.0, 11.23234, 0.61192, 0.3609)	4893.929392654327
output_proj_het_group2-group4_process2_25-7-25	Run 8	-2181.32	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(4.75722, 18.11254, 1.68108, 31.55649, 27.877, 6.93722, 6.30292, 0.01342, 2.58055, 300.0, 14.67183, 10.89697, 0.67034, 0.43584)	6280.060011778207
output_proj_het_group2-group4_process2_25-7-25	Run 2	-4067.35	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(300.0, 0.01, 0.45506, 0.38108, 1.0, 6.44391, 1.00579, 1.27919, 9.58137, 14.6557, 5.05856, 2.63218, 0.00056, 0.46121)	13364.997835804757
output_proj_het_group2-group4_process2_25-7-25	Run 4	-4110.86	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(300.0, 1.0, 0.53, 2.89961, 300.0, 0.001, 0.92346, 2.29922, 20.15002, 30.71241, 2.26274, 0.95155, 0.06832, 0.45859)	6311.888617628477
output_proj_het_group2-group4_process2_25-7-25	Run 3	-4181.10	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(300.0, 0.04947, 0.26854, 0.28148, 0.86186, 8.77607, 2.44023, 1.44326, 10.20654, 15.5, 4.32184, 2.39105, 0.00124, 0.45367)	12365.545024892172
output_proj_het_group2-group4_process2_25-7-25	Run 6	-5089.53	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.80078, 0.99979, 0.00171, 0.0125, 0.01329, 15.0, 15.0, 2.35211, 14.58159, 21.79029, 2.13953, 1.27312, 0.00012, 0.42597)	8302.329938531399
output_proj_het_group2-group4_process2_25-7-25	Run 7	-8346.16	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.20369, 0.01, 0.86328, 65.76066, 0.05313, 7.0363, 4.32425, 0.50605, 6.46142, 5.52885, 0.00e+00, 3.19938, 0.04429, 0.21009)	27281.910914187403
output_proj_het_group4-Amil_process1_25-7-25	Run 3	-3620.94	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.80351, 300.0, 1.37358, 14.67336, 4.66591, 0.02643, 0.11572, 0.15849, 18.45095, 9.70126, 0.81308, 6.04452, 0.28779, 0.5612)	16901.26961247905
output_proj_het_group4-Amil_process1_25-7-25	Run 1	-6750.03	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.33313, 300.0, 1.08267, 2.72758, 6.73111, 0.03533, 0.19276, 1.16889, 18.08524, 6.83653, 0.19321, 0.90909, 0.00e+00, 0.4038)	15986.592769685743
output_proj_het_group4-Amil_process1_25-7-25	Run 4	-7019.06	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.33905, 300.0, 2.14442, 1.88511, 10.42702, 0.001, 0.2476, 2.13115, 25.22942, 10.01767, 0.11325, 0.50014, 0.0482, 0.35297)	10656.87226053488
output_proj_het_group4-Amil_process1_25-7-25	Run 5	-8069.00	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.06236, 300.0, 0.32417, 0.79694, 2.75205, 0.56238, 1.78267, 0.68101, 8.6085, 3.63028, 2.07549, 15.0, 0.04867, 0.62856)	33123.85924297762
output_proj_het_group4-Amil_process1_25-7-25	Run 2	-8391.42	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.05718, 300.0, 0.44898, 1.001, 3.25226, 0.44134, 0.99861, 0.87727, 11.37946, 4.69014, 7.90e-19, 15.0, 0.03827, 0.59898)	27296.925802380985
output_proj_het_group4-Amil_process1_25-7-25	Run 6	-9920.60	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.42777, 300.0, 0.94635, 1.64659, 300.0, 0.001, 0.44451, 1.10984, 15.96711, 7.71122, 0.8433, 2.36e-18, 0.19005, 0.49731)	15357.969723818413
output_proj_het_group4-Amil_process1_25-7-25	Run 8	-12394.78	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.00034, 300.0, 0.01326, 0.01003, 75.36426, 15.0, 0.00e+00, 1.57006, 10.60929, 5.61226, 0.9565, 1.80266, 0.00e+00, 0.56175)	21847.96989982015
output_proj_het_group2-group4_process1_25-7-25	Run 3	-2413.04	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(6.58953, 7.58651, 2.36547, 32.54611, 216.28168, 0.06867, 0.05355, 0.52499, 30.14956, 22.82345, 15.0, 2.66576, 0.10947, 0.58099)	4389.526903890803
output_proj_het_group2-group4_process1_25-7-25	Run 7	-4028.52	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(300.0, 0.36579, 0.75621, 0.75927, 3.20938, 3.11523, 0.45482, 2.19887, 17.73743, 26.81634, 3.50483, 1.87276, 0.00163, 0.48342)	7381.661235667928
output_proj_het_group2-group4_process1_25-7-25	Run 1	-4189.26	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.09932, 300.0, 0.50355, 0.33826, 5.69926, 6.34389, 2.14e-15, 2.88864, 23.02428, 33.96091, 1.81695, 1.0834, 0.00511, 0.45775)	5633.758086964853
output_proj_het_group2-group4_process1_25-7-25	Run 5	-4777.04	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.0, 0.53619, 0.13693, 1.0, 300.0, 0.00e+00, 2.10609, 2.43406, 15.65503, 25.59919, 2.26121, 0.95832, 0.00e+00, 0.42967)	7487.883505049804
output_proj_het_group2-group4_process1_25-7-25	Run 4	-4980.76	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.03693, 0.9993, 0.00894, 0.99995, 0.09349, 15.0, 0.81376, 2.72292, 16.64901, 25.00415, 1.76618, 1.05395, 5.80e-06, 0.41836)	7256.5613500761065
output_proj_het_group2-group4_process1_25-7-25	Run 2	-5023.35	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.01144, 0.08364, 0.00179, 300.0, 0.02731, 15.0, 0.00e+00, 2.78529, 16.53971, 25.97419, 2.07024, 1.01983, 0.00e+00, 0.43094)	7123.981199823886
output_proj_het_group2-group4_process1_25-7-25	Run 6	-5153.32	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.01368, 0.03334, 0.00224, 300.0, 0.03822, 15.0, 0.00e+00, 2.24559, 13.95983, 20.85852, 2.10105, 1.24104, 0.00e+00, 0.41704)	8659.954298017426
output_proj_het_group2-group4_process1_25-7-25	Run 8	-11447.38	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(109.26569, 0.3249, 0.91173, 3.52028, 12.02998, 4.22333, 1.46e-08, 0.001, 1.10138, 0.4656, 2.96931, 0.00e+00, 0.08667, 0.7915)	20433.082900578524
output_proj_het_group1-group4_process8_25-7-25	Run 6	-3726.46	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.0, 22.41447, 1.21491, 12.68379, 33.43747, 1.24672, 0.00e+00, 0.01486, 300.0, 3.21746, 11.38698, 15.0, 0.57342, 0.37817)	7715.928008622189
output_proj_het_group1-group4_process8_25-7-25	Run 4	-3998.16	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.04317, 300.0, 0.93583, 2.12158, 300.0, 0.27909, 1.02976, 0.73101, 13.94945, 18.38645, 6.59698, 0.47511, 0.01873, 0.58394)	8959.489806420112
output_proj_het_group1-group4_process8_25-7-25	Run 2	-4092.66	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.01, 300.0, 1.07611, 1.97015, 300.0, 0.26992, 0.9297, 0.99059, 15.43846, 23.35989, 6.15646, 0.39125, 0.01257, 0.57896)	7635.685092461788
output_proj_het_group1-group4_process8_25-7-25	Run 7	-7660.95	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.01, 300.0, 0.0349, 300.0, 300.0, 14.84853, 1.15889, 2.04061, 10.18223, 26.42321, 4.49898, 0.52955, 0.00e+00, 0.46387)	8237.180408163764
output_proj_het_group1-group4_process8_25-7-25	Run 5	-9839.67	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.03755, 300.0, 0.01219, 0.13683, 300.0, 0.00e+00, 0.00e+00, 2.72695, 22.90206, 34.64739, 0.00e+00, 4.28075, 0.3238, 0.4478)	6883.027958668671
output_proj_het_group3-group4_process1_25-7-25	Run 3	-2790.67	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.0, 85.57468, 1.09426, 10.19896, 20.0251, 1.12068, 0.00e+00, 0.01194, 300.0, 300.0, 15.0, 13.14159, 0.15679, 0.27923)	9201.908829244847
output_proj_het_group3-group4_process1_25-7-25	Run 7	-4124.40	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.01, 0.02669, 0.19003, 0.5226, 0.48697, 15.0, 2.14848, 0.76655, 4.64382, 8.33872, 7.01311, 2.55026, 0.00e+00, 0.25136)	23870.595374530254
output_proj_het_group3-group4_process1_25-7-25	Run 5	-4172.11	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(300.0, 0.07685, 0.29221, 1.25471, 0.67842, 4.42851, 2.66695, 1.99695, 11.9557, 20.09839, 2.03245, 0.89362, 0.00e+00, 0.21386)	9463.280414594732
output_proj_het_group3-group4_process1_25-7-25	Run 1	-4235.83	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.09816, 116.62783, 0.81387, 1.14847, 1.00045, 0.00e+00, 15.0, 1.2762, 7.13028, 13.88907, 4.29489, 1.31933, 4e-05, 0.24579)	14532.693453506528
output_proj_het_group3-group4_process1_25-7-25	Run 8	-4394.67	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.01, 300.0, 0.21777, 300.0, 1.0, 6.25211, 0.28752, 2.66808, 15.75906, 25.30417, 1.76196, 0.94002, 0.00e+00, 0.24259)	7251.737750928467
output_proj_het_group3-group4_process1_25-7-25	Run 4	-4420.51	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.99992, 0.06022, 0.05172, 1.30706, 300.0, 4.14283, 12.27207, 2.61797, 12.55436, 24.96605, 2.26579, 0.5251, 0.00e+00, 0.21992)	7923.0979092691505
output_proj_het_group3-group4_process1_25-7-25	Run 6	-4565.76	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(287.81993, 1.09705, 0.0011, 45.24699, 0.01459, 0.00e+00, 15.0, 2.43373, 12.33638, 22.80471, 2.5127, 0.85974, 3e-05, 0.24441)	8454.53343387216
output_proj_het_group3-group4_process1_25-7-25	Run 2	-5994.46	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(22.44963, 0.29464, 0.13404, 38.72748, 0.05947, 15.0, 0.00e+00, 0.47961, 1.76573, 5.13603, 11.47386, 0.00e+00, 0.00e+00, 0.08103)	45233.113139523106
output_proj_het_group4-Amil_process6_25-7-25	Run 5	-4718.56	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.94826, 300.0, 1.37962, 17.07988, 5.53106, 0.7857, 6.16508, 0.01082, 3.04597, 201.44337, 11.23636, 15.0, 0.68848, 0.61079)	17358.730697184226
output_proj_het_group4-Amil_process6_25-7-25	Run 2	-4777.96	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.0, 300.0, 1.59606, 17.35742, 6.17934, 0.24047, 2.61917, 0.01182, 7.66651, 70.08727, 10.5057, 15.0, 0.64862, 0.61319)	15731.609172370278
output_proj_het_group4-Amil_process6_25-7-25	Run 4	-4800.20	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.72174, 300.0, 1.03339, 15.94538, 4.116, 0.001, 3.41e-13, 0.28871, 12.33214, 5.61548, 0.40622, 2.86742, 0.48837, 0.41995)	19336.20962471283
output_proj_het_group4-Amil_process6_25-7-25	Run 1	-5570.95	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.5881, 300.0, 1.16003, 11.25642, 3.72578, 0.001, 1.71758, 0.04352, 18.27067, 84.18458, 3.13456, 4.99308, 0.49517, 0.59356)	22418.21421698047
output_proj_het_group4-Amil_process6_25-7-25	Run 7	-7171.27	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.14269, 300.0, 0.50501, 1.0, 8.10289, 0.15502, 0.61552, 0.80042, 10.53988, 3.84999, 0.34144, 1.80331, 0.02398, 0.43538)	26515.645832252812
output_proj_het_group4-Amil_process6_25-7-25	Run 3	-8915.63	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.40509, 300.0, 0.91095, 9.60238, 3.25192, 0.17129, 1.48222, 0.00e+00, 0.07511, 8.86487, 0.00e+00, 3.83014, 0.26104, 0.15025)	27403.65569374112
output_proj_het_group4-Amil_process6_25-7-25	Run 6	-9679.46	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.99142, 300.0, 1.41116, 0.05404, 300.0, 4.55578, 2.10915, 1.62015, 13.98487, 6.26007, 0.66662, 1.71317, 0.00e+00, 0.55709)	17680.318020362967
output_proj_het_group2-group3_process3_25-7-25	Run 6	-1794.07	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(8.01614, 11.34984, 1.68834, 30.12735, 24.99418, 5.37493, 6.21733, 0.01404, 4.8502, 16.01586, 14.01857, 15.0, 0.67558, 0.30172)	5706.586766634504
output_proj_het_group2-group3_process3_25-7-25	Run 4	-1861.73	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(12.45241, 8.42794, 2.16476, 26.25054, 53.26821, 9.12625, 3.63077, 0.0139, 10.77151, 1.80758, 12.65903, 14.45934, 0.60757, 0.28291)	4663.064896993194
output_proj_het_group2-group3_process3_25-7-25	Run 7	-2676.46	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(10.26827, 5.1198, 2.48296, 30.2991, 300.0, 0.05131, 0.08946, 0.67446, 40.45192, 24.82812, 6.43628, 1.24e-20, 0.001, 0.48937)	3900.308241242895
output_proj_het_group2-group3_process3_25-7-25	Run 3	-3051.74	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(5.4403, 4.09631, 1.51518, 38.33491, 128.02178, 0.09432, 0.13761, 1.0417, 23.79421, 23.1061, 4.07682, 2.75611, 0.00e+00, 0.45646)	4999.772431745347
output_proj_het_group2-group3_process3_25-7-25	Run 2	-4259.37	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(300.0, 300.0, 0.31738, 0.63017, 3.10299, 4.5096, 1.52813, 2.50175, 21.88343, 21.49119, 1.53762, 1.63434, 0.00e+00, 0.36498)	6236.0065224032405
output_proj_het_group2-group3_process3_25-7-25	Run 1	-4573.12	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(17.31102, 8.20247, 1.36694, 16.8082, 38.47571, 6.06171, 4.84604, 0.00021, 0.16455, 0.02734, 14.97403, 14.97403, 0.36188, 0.001)	6691.552801287993
output_proj_het_group2-group4_process5_25-7-25	Run 3	-1942.03	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(6.95073, 12.99178, 2.3091, 34.19443, 53.42438, 6.76192, 4.87885, 0.02486, 5.54679, 6.57953, 8.11826, 5.78261, 0.65851, 0.39829)	4753.615871330058
output_proj_het_group2-group4_process5_25-7-25	Run 8	-4020.47	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(299.82969, 0.26858, 0.58263, 0.46715, 3.0637, 5.16799, 0.46664, 1.54165, 13.07088, 19.47125, 6.57316, 3.7048, 0.00081, 0.50317)	10205.113564883557
output_proj_het_group2-group4_process5_25-7-25	Run 1	-4031.25	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.0, 300.0, 0.63044, 0.99923, 6.06075, 2.11649, 0.34091, 2.97984, 25.3936, 37.80391, 2.37723, 1.41708, 0.00863, 0.48625)	5220.9510432481275
output_proj_het_group2-group4_process5_25-7-25	Run 5	-4161.12	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(300.0, 0.02053, 0.21681, 0.21691, 0.62988, 12.1843, 2.77425, 1.14282, 7.78286, 12.70383, 6.13668, 2.80259, 0.00084, 0.4601)	15606.737347303522
output_proj_het_group2-group4_process5_25-7-25	Run 7	-4205.02	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.90926, 300.0, 0.4616, 0.24727, 10.94383, 8.79077, 0.38266, 2.32053, 20.05166, 29.75087, 3.17584, 1.62145, 0.00984, 0.4905)	6484.470334955385
output_proj_het_group2-group4_process5_25-7-25	Run 2	-5033.57	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.02062, 0.90915, 0.0039, 300.0, 0.04616, 15.0, 0.00e+00, 2.47256, 14.82973, 23.95142, 2.53006, 1.13281, 0.00e+00, 0.43117)	7890.64315849796
output_proj_het_group2-group4_process5_25-7-25	Run 4	-5515.95	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.0, 14.41252, 1.79265, 33.81918, 21.04395, 0.001, 2.08882, 0.01471, 1.0, 3.47771, 15.0, 5.77092, 0.3282, 0.34214)	8481.657021497565
output_proj_het_group1-group2_process7_25-7-25	Run 7	-3002.73	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(2.1539, 15.16581, 1.90134, 34.73152, 38.4891, 5.5169, 8.17508, 0.01417, 2.69784, 3.2606, 11.10579, 15.0, 0.6905, 0.38672)	4680.056710030861
output_proj_het_group1-group2_process7_25-7-25	Run 2	-3247.63	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(2.0222, 12.19919, 1.82833, 25.1542, 65.77738, 6.58739, 5.57851, 0.01077, 3.63126, 1.00099, 12.01613, 15.0, 0.65351, 0.33466)	4816.142045876847
output_proj_het_group1-group2_process7_25-7-25	Run 8	-3454.32	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.01, 300.0, 1.10221, 2.26371, 42.70961, 0.21785, 0.73216, 1.2567, 22.50204, 23.34346, 5.5394, 2.85845, 0.00135, 0.57359)	5866.338971513181
output_proj_het_group1-group2_process7_25-7-25	Run 6	-3584.98	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.01, 133.76417, 1.22622, 2.27875, 26.41135, 0.23406, 0.67709, 1.5192, 23.61225, 28.71164, 4.35851, 2.22229, 0.00e+00, 0.57401)	5226.276635277581
output_proj_het_group1-group2_process7_25-7-25	Run 5	-4475.30	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(10.65978, 14.43371, 2.04739, 0.30993, 300.0, 0.83283, 1.89574, 1.48044, 16.02411, 21.71492, 4.59731, 2.09048, 0.00e+00, 0.53196)	6778.817949501349
output_proj_het_group1-group2_process7_25-7-25	Run 4	-4536.09	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.0, 300.0, 1.54421, 1.0, 300.0, 0.001, 1.31237, 1.41835, 17.48234, 21.00939, 3.54088, 1.87529, 0.00112, 0.52955)	6375.481349786483
output_proj_het_group1-group2_process7_25-7-25	Run 1	-4803.52	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(224.66042, 300.0, 1.26127, 0.13488, 300.0, 2.27553, 2.67027, 1.38396, 14.20174, 17.34074, 1.71989, 1.87825, 0.00e+00, 0.4512)	8039.256132504483
output_proj_het_group1-group2_process7_25-7-25	Run 3	-5733.97	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.01708, 300.0, 0.02864, 14.90972, 300.0, 5.58502, 15.0, 1.42248, 10.82, 15.31161, 3.09282, 3.9645, 1.66e-20, 0.4914)	9644.759578879692
output_proj_het_group2-group3_process2_25-7-25	Run 7	-3175.10	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(4.87627, 2.96755, 1.33568, 34.32365, 300.0, 0.11336, 0.18189, 1.19454, 23.65432, 23.18771, 4.17372, 2.69801, 0.00e+00, 0.45527)	5247.171457589783
output_proj_het_group2-group3_process2_25-7-25	Run 3	-3661.32	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(8.6857, 1.0, 1.11513, 11.53099, 300.0, 0.15352, 0.42326, 1.88927, 28.00819, 27.22128, 2.82128, 1.62867, 0.001, 0.42826)	5046.4459986537695
output_proj_het_group2-group3_process2_25-7-25	Run 1	-4169.26	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.01, 300.0, 0.44216, 1.04816, 0.38691, 2.53246, 10.85218, 1.46365, 12.28895, 12.44868, 2.88117, 3.02804, 0.00013, 0.3709)	10989.838331606512
