Directory	Run	LogLikelihood	ModelParameters	ModelValues	Theta
output_proj_hetsc_group1-group3_process7_28-7-25	Run 5	-3470.74	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.96718, 300.0, 1.06857, 19.13627, 13.7379, 0.5331, 20.02476, 18.43953, 0.42112, 1.52623, 0.23594)	7041.81886398225
output_proj_hetsc_group1-group3_process7_28-7-25	Run 4	-3491.76	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(1.77642, 300.0, 1.15512, 22.24272, 13.24514, 0.14707, 15.63815, 41.69652, 2.05877, 3.45922, 0.33478)	7153.590700921814
output_proj_hetsc_group1-group3_process7_28-7-25	Run 6	-6706.87	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(300.0, 300.0, 0.03676, 0.08861, 300.0, 1.91741, 12.72892, 19.91339, 2.86947, 1.13918, 0.44666)	7775.450343163624
output_proj_hetsc_group1-group3_process7_28-7-25	Run 3	-6796.76	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(300.0, 300.0, 0.00905, 0.02398, 300.0, 2.23261, 14.13079, 21.91173, 2.21004, 0.89949, 0.43563)	6986.6656677857145
output_proj_hetsc_group1-group3_process7_28-7-25	Run 1	-6828.79	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.01047, 300.0, 0.00365, 3.15163, 300.0, 2.01921, 13.05076, 20.33694, 3.33092, 1.31762, 0.47148)	7615.691864033492
output_proj_hetsc_group1-group3_process7_28-7-25	Run 8	-6916.01	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(4.82311, 300.0, 0.00377, 0.01, 300.0, 1.77838, 12.42295, 17.07478, 2.5224, 1.78221, 0.45338)	8508.698938881915
output_proj_hetsc_group1-group3_process7_28-7-25	Run 7	-7041.23	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.01, 300.0, 0.00173, 0.01, 300.0, 2.64727, 15.97509, 26.73074, 2.73434, 0.58878, 0.45463)	6060.381726025286
output_proj_hetsc_group2-Amil_process4_28-7-25	Run 8	-4496.65	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.78367, 300.0, 1.0675, 12.36937, 4.67566, 0.23532, 13.62666, 8.372, 0.56231, 3.41149, 0.49237)	16203.526985204797
output_proj_hetsc_group2-Amil_process4_28-7-25	Run 7	-4624.31	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.72718, 300.0, 1.01831, 11.0543, 4.72391, 0.33754, 14.37264, 7.72952, 0.40561, 2.3691, 0.47239)	16118.36849608955
output_proj_hetsc_group2-Amil_process4_28-7-25	Run 3	-4663.39	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.75107, 300.0, 1.07386, 10.73681, 4.92479, 0.38378, 15.84246, 8.02142, 0.34921, 2.10526, 0.46455)	15335.550590710824
output_proj_hetsc_group2-Amil_process4_28-7-25	Run 4	-7440.17	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.61175, 300.0, 0.79676, 1.001, 6.636, 1.40399, 14.85526, 7.64757, 0.15478, 0.68378, 0.35618)	14125.75993542777
output_proj_hetsc_group2-Amil_process4_28-7-25	Run 6	-8591.05	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(34.04755, 300.0, 1.67889, 1.001, 7.77022, 2.86469, 25.80139, 14.24354, 0.07279, 0.34588, 0.32693)	7837.696406629216
output_proj_hetsc_group2-Amil_process4_28-7-25	Run 1	-11067.61	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(5.05423, 300.0, 0.07093, 0.07291, 300.0, 1.18269, 8.08728, 5.35235, 1.64422, 3.7027, 0.61938)	22374.702119338563
output_proj_hetsc_group2-Amil_process4_28-7-25	Run 2	-11501.77	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.1848, 300.0, 0.00863, 0.01, 300.0, 1.31175, 7.98121, 5.68898, 2.14565, 4.16603, 0.63603)	21720.09469884627
output_proj_hetsc_group2-Amil_process4_28-7-25	Run 5	-11924.34	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.42109, 300.0, 0.55127, 24.19376, 3.53645, 0.36229, 7.08648, 2.99505, 0.001, 4.63582, 0.40121)	25165.603503927585
output_proj_hetsc_group3-Amil_process8_28-7-25	Run 5	-969.04	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.14389, 8.55088, 0.03087, 6.23988, 0.09305, 12.51795, 56.62183, 0.80077, 7.02437, 11.31121, 0.8144)	157.36728758021687
output_proj_hetsc_group3-Amil_process8_28-7-25	Run 1	-4719.38	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.74538, 300.0, 1.05813, 11.50425, 4.73498, 0.34809, 14.06619, 7.25185, 0.38522, 2.3043, 0.46043)	16789.114206325416
output_proj_hetsc_group3-Amil_process8_28-7-25	Run 7	-4752.53	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.74354, 300.0, 1.0662, 11.39492, 4.89194, 0.38018, 14.17583, 7.21243, 0.34601, 2.11123, 0.44964)	16525.91239432204
output_proj_hetsc_group3-Amil_process8_28-7-25	Run 6	-4752.86	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.71476, 300.0, 1.0361, 11.33439, 4.81589, 0.36836, 13.54289, 6.97046, 0.36783, 2.23039, 0.45417)	16951.25913688272
output_proj_hetsc_group3-Amil_process8_28-7-25	Run 3	-4870.29	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.64878, 300.0, 0.95731, 10.31291, 4.60113, 0.41306, 13.19007, 6.51972, 0.31975, 2.01064, 0.4376)	17641.442714679557
output_proj_hetsc_group3-Amil_process8_28-7-25	Run 8	-5176.80	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.52582, 300.0, 0.80007, 8.91195, 4.00779, 0.46115, 11.59671, 6.24191, 0.28026, 1.78101, 0.41348)	19413.746909097958
output_proj_hetsc_group3-Amil_process8_28-7-25	Run 2	-8985.50	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.3961, 300.0, 0.54056, 2.33803, 300.0, 0.74136, 10.67776, 6.31056, 1.478, 0.001, 0.52735)	18307.475214422524
output_proj_hetsc_group3-Amil_process8_28-7-25	Run 4	-11477.97	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.14701, 300.0, 0.04895, 0.07916, 300.0, 1.42078, 8.59209, 6.0993, 1.61875, 2.26315, 0.6183)	21070.771268131622
output_proj_hetsc_group1-group2_process4_28-7-25	Run 3	-5220.33	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.0829, 300.0, 0.13759, 1.0, 300.0, 0.75495, 9.4102, 8.75326, 0.19616, 1.94377, 0.14142)	14429.60688290417
output_proj_hetsc_group1-group2_process4_28-7-25	Run 7	-5846.77	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.01691, 300.0, 0.02225, 0.09702, 300.0, 0.99138, 9.52403, 9.53118, 0.19468, 1.51143, 0.1429)	13411.38504811568
output_proj_hetsc_group1-group2_process4_28-7-25	Run 2	-5971.87	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(158.37581, 300.0, 0.32542, 0.72898, 300.0, 1.5493, 16.13702, 21.50973, 3.77591, 1.16587, 0.51381)	6792.792145138136
output_proj_hetsc_group1-group2_process4_28-7-25	Run 6	-5978.93	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(263.96008, 300.0, 0.3283, 0.694, 300.0, 1.5805, 16.20767, 21.46833, 2.56967, 0.94511, 0.48187)	6708.929584308861
output_proj_hetsc_group1-group2_process4_28-7-25	Run 1	-5998.81	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(1.0, 300.0, 0.31929, 1.60293, 300.0, 1.30748, 14.7704, 18.10149, 2.67089, 1.40558, 0.4802)	7550.779277239577
output_proj_hetsc_group1-group2_process4_28-7-25	Run 5	-6585.47	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(4.05143, 300.0, 0.00543, 0.01385, 300.0, 2.09738, 14.15588, 21.49301, 3.01535, 1.34508, 0.48395)	6908.432981443243
output_proj_hetsc_group1-group2_process4_28-7-25	Run 8	-6714.72	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.03444, 300.0, 0.01694, 0.9912, 300.0, 1.62193, 12.50956, 15.87951, 1.76029, 2.20152, 0.44924)	8628.097187949232
output_proj_hetsc_group1-group2_process4_28-7-25	Run 4	-7113.62	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.01739, 300.0, 0.00338, 0.01836, 300.0, 2.4258, 21.63212, 25.13608, 1.63845, 7.96524, 0.52328)	6167.703217370713
output_proj_hetsc_group2-Amil_process2_28-7-25	Run 4	-4554.37	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.75423, 300.0, 1.04558, 11.84105, 4.70649, 0.29543, 14.15025, 7.93433, 0.44652, 2.74164, 0.48087)	16071.415723500073
output_proj_hetsc_group2-Amil_process2_28-7-25	Run 6	-4799.11	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.62096, 300.0, 0.92479, 10.99809, 4.66101, 0.33115, 11.87396, 6.10854, 0.40042, 2.56932, 0.4616)	17497.3550707918
output_proj_hetsc_group2-Amil_process2_28-7-25	Run 3	-8790.30	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.39798, 300.0, 0.46049, 1.0, 300.0, 0.81385, 10.57016, 6.72636, 1.33059, 0.001, 0.52305)	17980.893073497115
output_proj_hetsc_group2-Amil_process2_28-7-25	Run 8	-10831.30	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(300.0, 300.0, 0.11626, 0.12329, 300.0, 1.45318, 9.60154, 6.54657, 1.604, 2.34637, 0.62202)	18456.033908445133
output_proj_hetsc_group2-Amil_process2_28-7-25	Run 5	-11492.44	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.28852, 300.0, 0.00856, 0.01, 300.0, 1.25556, 7.76132, 5.7045, 3.61267, 7.73963, 0.65819)	22370.773249908627
output_proj_hetsc_group2-Amil_process2_28-7-25	Run 2	-11544.49	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.01289, 300.0, 0.00927, 0.06116, 300.0, 1.42517, 8.62659, 6.10099, 2.41989, 4.14083, 0.64617)	20190.19291884856
output_proj_hetsc_group2-Amil_process2_28-7-25	Run 7	-11550.15	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(300.0, 300.0, 0.01004, 0.01016, 300.0, 1.2502, 7.70788, 5.3708, 1.30469, 2.78459, 0.60126)	22645.252473652068
output_proj_hetsc_group2-Amil_process2_28-7-25	Run 1	-11551.49	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.01226, 300.0, 0.00514, 0.01067, 300.0, 1.39465, 8.24461, 6.00963, 2.07414, 3.49136, 0.63351)	20730.87532557582
output_proj_hetsc_group1-group2_process2_28-7-25	Run 5	-3805.70	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.55013, 300.0, 0.72815, 18.58917, 9.60126, 0.58396, 15.39941, 14.76438, 0.26242, 1.70208, 0.20792)	8539.986336725495
output_proj_hetsc_group1-group2_process2_28-7-25	Run 1	-5939.45	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(1.85978, 300.0, 0.36777, 1.30322, 300.0, 1.31918, 15.6708, 19.41276, 3.67504, 1.32041, 0.51044)	7199.314218819537
output_proj_hetsc_group1-group2_process2_28-7-25	Run 2	-6231.07	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(1.0, 300.0, 0.32318, 1.73615, 300.0, 1.37887, 19.14716, 23.74323, 11.80873, 0.001, 0.56073)	7183.154358377914
output_proj_hetsc_group1-group2_process2_28-7-25	Run 7	-6555.15	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.03229, 300.0, 0.01179, 0.28607, 300.0, 1.83687, 12.93944, 19.14715, 3.67738, 1.99727, 0.49507)	7678.664598257171
output_proj_hetsc_group1-group2_process2_28-7-25	Run 3	-6570.63	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.01001, 300.0, 0.00191, 0.01024, 300.0, 1.92233, 14.56838, 20.74286, 11.49581, 14.25373, 0.55042)	7309.280186662304
output_proj_hetsc_group1-group2_process2_28-7-25	Run 4	-6576.69	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.01391, 300.0, 0.00279, 0.01553, 300.0, 1.73407, 12.64092, 19.1526, 15.0, 12.81963, 0.55171)	7950.95868314683
output_proj_hetsc_group1-group2_process2_28-7-25	Run 6	-6580.76	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.04646, 300.0, 0.01608, 0.46349, 300.0, 1.72761, 12.42596, 18.53309, 6.93449, 4.51598, 0.53029)	8009.334201797462
output_proj_hetsc_group1-group2_process2_28-7-25	Run 8	-6598.81	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.01337, 300.0, 0.00561, 0.75723, 300.0, 1.80732, 13.33169, 18.29525, 2.53652, 2.04497, 0.47574)	7819.389504971632
output_proj_hetsc_group1-group3_process1_28-7-25	Run 4	-6356.69	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(7.67181, 300.0, 0.44827, 0.99974, 300.0, 1.12902, 14.05511, 20.40018, 3.50675, 0.001, 0.46801)	7786.53809457755
output_proj_hetsc_group1-group3_process1_28-7-25	Run 5	-6793.97	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.04491, 300.0, 0.01337, 0.12504, 300.0, 1.96289, 12.53557, 19.69761, 2.2691, 1.02284, 0.42905)	7784.058699656167
output_proj_hetsc_group1-group3_process1_28-7-25	Run 6	-6818.35	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(300.0, 300.0, 0.00351, 0.01001, 300.0, 2.16047, 14.03558, 21.2525, 2.81174, 1.14425, 0.45996)	7188.944461565602
output_proj_hetsc_group1-group3_process1_28-7-25	Run 8	-6842.26	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.01, 300.0, 0.0038, 1.0, 0.99998, 2.03662, 13.76414, 18.94098, 1.70412, 1.21499, 0.41844)	7613.66040706291
output_proj_hetsc_group1-group3_process1_28-7-25	Run 2	-6850.08	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.71883, 300.0, 0.00337, 0.01, 300.0, 2.24698, 14.31219, 22.56365, 3.25045, 1.02169, 0.46723)	6954.266200757291
output_proj_hetsc_group1-group3_process1_28-7-25	Run 1	-6894.00	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(1.98844, 300.0, 0.00607, 0.01584, 300.0, 1.76665, 11.61501, 17.77343, 2.90255, 1.49605, 0.45136)	8549.146968355737
output_proj_hetsc_group1-group3_process1_28-7-25	Run 7	-6937.25	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(5.20104, 300.0, 0.00372, 0.01051, 300.0, 2.53862, 15.06968, 25.06624, 2.42983, 0.66333, 0.44094)	6307.6514377050025
output_proj_hetsc_group1-group3_process1_28-7-25	Run 3	-7807.26	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(300.0, 300.0, 0.07373, 0.11249, 300.0, 1.81336, 17.15309, 13.83621, 0.001, 2.19073, 0.304)	8886.726284387898
output_proj_hetsc_group1-group4_process4_28-7-25	Run 6	-5232.74	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(1.17046, 300.0, 1.13854, 15.2368, 300.0, 0.03581, 2.98473, 1.001, 9.8812, 15.0, 0.24018)	8448.082123413307
output_proj_hetsc_group1-group4_process4_28-7-25	Run 2	-8090.76	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.01059, 300.0, 0.00314, 0.25133, 300.0, 2.06222, 10.07914, 26.40475, 4.28177, 0.39871, 0.4516)	8354.299817506635
output_proj_hetsc_group1-group4_process4_28-7-25	Run 1	-8116.18	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.99142, 300.0, 0.00383, 0.01282, 300.0, 2.31193, 10.8351, 30.33204, 4.22686, 0.14262, 0.45084)	7597.993905469305
output_proj_hetsc_group1-group4_process4_28-7-25	Run 5	-8126.84	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.05669, 300.0, 0.0178, 0.74148, 300.0, 2.0572, 9.87011, 28.40861, 4.55502, 1.01e-17, 0.44812)	8323.260959398
output_proj_hetsc_group1-group4_process4_28-7-25	Run 4	-8157.60	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(300.0, 300.0, 0.00361, 0.01179, 300.0, 1.93689, 9.70436, 23.346, 3.97337, 0.76885, 0.45069)	8848.315825947497
output_proj_hetsc_group1-group4_process4_28-7-25	Run 7	-8222.60	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.01841, 300.0, 0.00452, 0.0671, 300.0, 2.64805, 11.55367, 32.75037, 2.73632, 0.13964, 0.41217)	6804.34134317801
output_proj_hetsc_group1-group4_process4_28-7-25	Run 8	-8406.07	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.13086, 300.0, 0.02917, 0.36458, 300.0, 2.94262, 13.01376, 37.18403, 3.02842, 0.001, 0.43432)	6156.237696889138
output_proj_hetsc_group1-group4_process4_28-7-25	Run 3	-8478.10	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.02276, 300.0, 0.00208, 0.01, 300.0, 2.94072, 12.69189, 38.28497, 3.07233, 0.00e+00, 0.42954)	6189.106054371204
output_proj_hetsc_group1-group2_process6_28-7-25	Run 8	-3449.45	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(1.32826, 300.0, 1.22731, 22.51267, 14.62929, 0.41298, 22.37374, 24.04221, 0.57007, 1.61637, 0.28934)	6093.966579046239
output_proj_hetsc_group1-group2_process6_28-7-25	Run 4	-3732.28	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(2.47949, 9.70513, 1.5584, 28.19521, 91.83689, 0.02923, 4.38447, 1.73682, 11.67308, 15.0, 0.32701)	5446.038585867093
output_proj_hetsc_group1-group2_process6_28-7-25	Run 1	-5945.23	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(3.19267, 300.0, 0.36117, 0.99996, 300.0, 1.39708, 15.75457, 20.53694, 3.46357, 1.09282, 0.50507)	7007.850494906317
output_proj_hetsc_group1-group2_process6_28-7-25	Run 3	-5953.33	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(118.50303, 300.0, 0.33598, 0.74515, 300.0, 1.45212, 15.9379, 20.63425, 4.02054, 1.25115, 0.51547)	7012.25803266633
output_proj_hetsc_group1-group2_process6_28-7-25	Run 6	-6566.84	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.02943, 300.0, 0.00301, 0.01054, 300.0, 1.95466, 13.59878, 20.28784, 3.98838, 1.89626, 0.50238)	7319.434338782902
output_proj_hetsc_group1-group2_process6_28-7-25	Run 5	-6602.62	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.0176, 300.0, 0.00656, 0.32661, 300.0, 1.74112, 12.64097, 17.77188, 4.22552, 3.31247, 0.50954)	8081.864243550235
output_proj_hetsc_group1-group2_process6_28-7-25	Run 2	-6609.27	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.01638, 300.0, 0.0059, 0.99919, 300.0, 2.05388, 15.02268, 22.0443, 10.61694, 12.21051, 0.54547)	6902.463392640134
output_proj_hetsc_group1-group2_process6_28-7-25	Run 7	-6777.47	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(1.7127, 300.0, 0.08757, 0.17017, 300.0, 1.55336, 17.23779, 20.5207, 8.35e-21, 15.0, 0.5017)	8971.541131427352
output_proj_hetsc_group4-Amil_process5_28-7-25	Run 3	-986.34	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.30505, 0.1405, 0.03779, 1.61679, 3.6877, 11.06013, 190.08178, 6.13726, 4.77239, 8.19523, 0.35848)	168.18418862625046
output_proj_hetsc_group4-Amil_process5_28-7-25	Run 7	-4910.81	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.70383, 300.0, 1.03002, 12.48391, 4.16377, 0.40089, 15.66487, 6.35715, 0.29277, 2.08099, 0.40708)	18586.394911310617
output_proj_hetsc_group4-Amil_process5_28-7-25	Run 4	-5158.02	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.85732, 300.0, 1.2665, 13.32042, 4.99171, 0.59027, 20.07004, 7.71155, 0.22158, 1.38663, 0.40757)	15115.080010616244
output_proj_hetsc_group4-Amil_process5_28-7-25	Run 1	-7652.62	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.24094, 300.0, 0.39372, 1.001, 12.77089, 0.89881, 10.51261, 4.01774, 0.21766, 1.24169, 0.32051)	25483.42773606973
output_proj_hetsc_group4-Amil_process5_28-7-25	Run 6	-8497.18	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(1.0, 300.0, 0.72818, 0.69295, 8.46181, 1.42669, 14.76292, 5.89757, 0.15155, 0.78205, 0.31445)	17636.242022173545
output_proj_hetsc_group4-Amil_process5_28-7-25	Run 8	-8778.65	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(1.0, 300.0, 0.44281, 0.34998, 9.36523, 1.20999, 11.16431, 4.75148, 0.18449, 1.00356, 0.31996)	22342.15671333042
output_proj_hetsc_group4-Amil_process5_28-7-25	Run 2	-12707.46	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.01, 300.0, 0.00565, 0.01339, 300.0, 1.56974, 10.41294, 5.29487, 0.65138, 1.42846, 0.52319)	22231.919512497047
output_proj_hetsc_group4-Amil_process5_28-7-25	Run 5	-15382.45	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.09255, 300.0, 0.05589, 0.06346, 300.0, 0.73934, 5.91754, 1.99728, 0.001, 3.61314, 0.28746)	44804.87873176318
output_proj_hetsc_group3-Amil_process6_28-7-25	Run 6	-4742.24	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.72043, 300.0, 1.01289, 11.35874, 4.4803, 0.3426, 13.25862, 7.21368, 0.39103, 2.3542, 0.4598)	17358.882715514053
output_proj_hetsc_group3-Amil_process6_28-7-25	Run 7	-4750.20	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.71093, 300.0, 1.01715, 11.18381, 4.79094, 0.34951, 13.28107, 6.7586, 0.38349, 2.2979, 0.45079)	17275.09935388206
output_proj_hetsc_group3-Amil_process6_28-7-25	Run 1	-4853.88	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.64203, 300.0, 0.95033, 10.04876, 4.56799, 0.37531, 12.57731, 6.57826, 0.35904, 2.20228, 0.44719)	18065.15926653806
output_proj_hetsc_group3-Amil_process6_28-7-25	Run 8	-4892.68	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.99193, 48.95437, 1.3129, 16.18415, 5.61652, 0.05079, 6.44588, 8.25809, 2.6039, 14.99994, 0.50688)	15775.631328209667
output_proj_hetsc_group3-Amil_process6_28-7-25	Run 2	-4901.11	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.78271, 300.0, 1.15081, 10.838, 5.12834, 0.485, 16.11255, 7.8905, 0.27508, 1.62438, 0.43434)	15212.33208089275
output_proj_hetsc_group3-Amil_process6_28-7-25	Run 5	-4911.14	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.63974, 300.0, 0.92872, 10.59417, 4.37642, 0.4243, 12.82379, 6.70581, 0.30703, 1.94473, 0.43494)	17830.675935106177
output_proj_hetsc_group3-Amil_process6_28-7-25	Run 3	-9690.42	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.02487, 300.0, 0.03676, 0.15055, 10.98025, 0.72139, 5.35841, 2.92048, 0.22143, 1.86254, 0.30493)	37265.70683275933
output_proj_hetsc_group3-Amil_process6_28-7-25	Run 4	-11920.94	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.99949, 300.0, 0.0085, 0.01027, 300.0, 1.37604, 8.27556, 5.89163, 3.45966, 5.77578, 0.66262)	22123.237264035517
output_proj_hetsc_group1-group4_process1_28-7-25	Run 2	-5117.16	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(4.27172, 300.0, 0.77631, 1.001, 35.40833, 0.80472, 15.12505, 22.60602, 1.17809, 0.18813, 0.27487)	7890.314933584224
output_proj_hetsc_group1-group4_process1_28-7-25	Run 8	-5123.23	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(3.53479, 300.0, 0.78364, 1.001, 34.1065, 0.78411, 14.2697, 22.99535, 1.22646, 0.17773, 0.26784)	7922.824190699526
